Feature,Importance
17:77503378-77503685,0.01277132242764
17:52115865-52175252,0.012327711555131082
1:52445317-53651141,0.01221839047652723
11:66003527-66153613,0.011919586742555898
11:66160840-66454365,0.011919586742555898
8:136914379-137301071,0.011725431023749861
6:136687816-137521284,0.011385953894214472
15:32667508-32751435,0.011092886472016884
14:30644343-31109495,0.011086396723299146
14:30209271-30636982,0.011086396723299146
6:6356121-7863271,0.010924155894988494
6:7879466-9392103,0.010924155894988494
20:29761480-29773185,0.010791887384863523
20:29306447-29750304,0.010791887384863523
20:29787671-30010322,0.010791887384863523
23:90837054-90936838,0.010651146479624628
8:41279137-41562453,0.010130031440990353
20:32377973-32691183,0.010010724191912165
20:32347885-32368271,0.010010724191912165
17:1456417-1524691,0.009974664967823389
17:1562322-1703117,0.009974664967823389
5:103093-277082,0.009260677787117885
6:140293024-140905063,0.008708598700390527
6:66872400-66895777,0.00822346599915435
6:66949287-67633130,0.00822346599915435
6:66559986-66839246,0.00822346599915435
18:14091869-14112462,0.008198248008674447
8:16701627-17310921,0.007668268038394828
16:67314736-68371045,0.007310026557761509
16:68378218-68531989,0.007310026557761509
16:63246412-66317225,0.007310026557761509
16:66324844-67303969,0.007310026557761509
8:114153939-114208361,0.00691113515641645
17:22978886-23005210,0.006896773189560962
5:62457701-65999278,0.006775353434861354
11:5849760-5891661,0.006658214844676657
8:29497110-29571339,0.006586712299923405
12:60060494-62081511,0.005797734892062472
12:59087176-60039028,0.005797734892062472
5:837253-859176,0.005470467508018813
12:49299695-51238169,0.005465827385863789
6:66247043-66553014,0.0052207983066231665
18:15079189-15370631,0.004823268713923062
22:41307174-41912419,0.004752608659290393
6:113313043-113625048,0.004106345159248603
8:122056726-122518495,0.0035007408143126655
8:122563718-123364225,0.0035007408143126655
16:68667006-68679377,0.003446834269637223
8:38750609-38784733,0.002945724118203946
18:30256816-36963702,0.002509743329332664
3:75971233-76019295,0.002218473845483119
12:83810013-84520659,0.0018393273179329094
3:196947293-196962380,0.0017470811965681471
1:53661750-55331098,0.0014842996855143956
4:152569997-157221896,0.0014266468009422012
8:166452-181530,0.0013643955435225514
17:61733108-61833313,0.000901423249832815
20:8747-57263,0.0005534448599384216
11:66460753-66511737,0.00027105851827459844
8:135587578-136878332,0.00018302989120176026
