Feature,Importance
23:96116-214107,0.10461540668249536
8:36627162-36673994,0.10446761622614735
1:16757397-16794038,0.10276719830878575
23:95696214-108087627,0.10238617800416147
14:20418299-20477376,0.10203844987438836
17:42161364-42296514,0.10199630265219392
16:4670009-9018298,0.1011443300585218
5:142831583-149027600,0.0981434987074869
16:48783687-49225359,0.09751427515766235
18:36996895-42435594,0.09712172091430783
14:21464924-21511829,0.09279161906222826
16:191307-2499608,0.09128078913337222
12:90696859-92322330,0.09098608521396598
2:91057159-91234354,0.09093084489282188
17:66970478-67825959,0.0908583211495712
18:24650677-28276824,0.09029409045116822
5:157900279-159729154,0.08952493593835165
18:28288419-29558913,0.08906570133110647
17:77535412-77646396,0.0880146027958266
15:19860116-19886840,0.08695163530488498
1:141474904-141491470,0.08624918981258492
17:67849232-68295347,0.08623747750221274
2:91240477-91321476,0.0859175163849372
5:140433878-142819410,0.08420785305276249
3:46761824-46823673,0.08361147262559833
11:87543609-88241579,0.08243242208781214
16:86985669-88124384,0.08150552917912032
11:107409719-109050102,0.08045373972720499
10:21880427-21920526,0.08038845075197033
1:83381408-83603746,0.07906753495355963
20:46777921-47657956,0.07751814156190935
12:66035532-66948440,0.07712503994368469
22:22672513-22676549,0.0768577762914854
20:56302917-57359062,0.07413322411957503
17:25179301-25520058,0.07204495609404943
17:1542118-1560766,0.07002799079282297
17:25816140-25841839,0.06995692901684791
7:141965869-141978333,0.0691896721511036
22:40072147-41213949,0.06826163247440412
11:5742476-5762182,0.06589649168865418
11:88252273-89296560,0.06521351750123225
12:94141519-97140822,0.06507654514071406
16:9048939-13407657,0.0644613112882267
12:44923991-45851001,0.06426010444626723
6:140293024-140905063,0.06320684046077643
17:42648686-42873571,0.06215757956162399
6:30021894-30031367,0.06126831528380137
16:51853490-52456026,0.061202318760653414
19:34467144-36255437,0.060947704684668966
18:64796820-66358047,0.060887247047228255
18:29566278-30236176,0.059900382869230696
15:18722595-18790589,0.059888832434197535
17:25637986-25806515,0.059536957881409364
17:41983407-42049540,0.059483907247737784
10:30725615-30748387,0.05927249388310858
16:29586070-30555422,0.059134941506457955
23:66527817-67559319,0.05912787639865457
1:120405944-120737345,0.057922783787950655
3:87287192-87311658,0.05750540853973429
5:149050787-150137980,0.05682800875356761
1:245009770-245014643,0.05644230400358338
12:60060494-62081511,0.0547784793220496
18:42452207-44456688,0.05407625533378607
18:62820286-64788942,0.05390201845389292
16:72933295-73012768,0.053896937972159
18:30256816-36963702,0.053041295201074985
1:142116690-142435868,0.05260148584354923
16:32378126-32748349,0.052586887441659985
16:49237703-50174920,0.05213201155133027
6:37375174-39260751,0.05131795393301372
14:73071404-73092018,0.05055843391932155
6:1358498-1359129,0.05041498634153533
16:31854837-31862577,0.04957125014719968
18:66394814-68375250,0.04836497840948764
10:30759425-31037306,0.04784476436494134
23:2979705-4333249,0.0465584015600548
12:7894681-7915622,0.046126665083793345
3:18712267-19922255,0.04603356898469179
12:51241859-52425218,0.04602786283781716
1:244693374-244865778,0.04558625067626538
17:21393584-21442476,0.04521203365459664
17:21211558-21386260,0.04521203365459664
17:39139634-39275931,0.04505115702931587
1:16954838-16997273,0.04487498857683189
10:21859872-21874211,0.04465828646821711
6:39271467-39767959,0.04463278104126778
6:125139481-126167412,0.044072975983500795
5:70752359-71062539,0.04275845403390314
17:38784700-39114890,0.04214702947007407
15:21195208-21982746,0.04197809305403869
16:50733339-51847185,0.04081802712652489
18:47386120-48178655,0.04047288616476505
11:118366070-119578429,0.03927139115816904
12:92329775-94134731,0.03916700506746303
12:88551907-88910171,0.03916700506746303
23:6326742-7941487,0.039127658920565966
23:7953807-12926016,0.039127658920565966
17:66493468-66940678,0.038868019238105234
15:32447707-32511475,0.0381759380137921
6:111990899-112201862,0.036598966620502556
6:111038086-111980766,0.036598966620502556
11:70519863-70552702,0.03650542842663516
7:158528292-158617983,0.03644210589515287
12:5997138-7884886,0.036374752188906866
17:22798530-22952517,0.036234355242141865
8:36347029-36416687,0.035927332301735754
12:74728500-75387573,0.03540316278750667
18:46023418-47316297,0.03429583432711624
14:34090931-34754302,0.03394740718567119
23:108169857-122414714,0.03366913954871162
23:122417938-131366673,0.03366913954871162
17:52205885-52455229,0.033313601403196
11:118115430-118362161,0.03300371389997054
23:6313049-6317139,0.032928674308805306
17:77442683-77478901,0.03290417584006087
12:412868-427816,0.032084977189752194
15:39989024-40217541,0.031991239549397074
15:39590440-39979013,0.031991239549397074
8:822927-1136619,0.031961599545153846
8:38168564-38303346,0.030979537929307667
16:50206404-50697276,0.030801856256366125
20:44934914-45117296,0.02933406311859609
22:17298569-17337860,0.029137374009430065
16:14956177-14988855,0.028773608497294233
15:19805960-19845942,0.028584166756235867
6:132048194-133414796,0.028451172165761485
5:125809649-131839536,0.027641642076061047
5:119108165-125801997,0.027641642076061047
4:162347852-163724527,0.027179076749716945
12:63340667-63566937,0.026946874283551407
6:42836838-44732805,0.02685992515807393
23:83340047-88078465,0.026701681950820025
23:88111667-88259698,0.026701681950820025
6:139797732-140252392,0.026667787079079172
18:57167311-61400117,0.026486700402560348
16:68667006-68679377,0.02648296971411747
8:145962567-146264846,0.026429229159118585
5:68785515-68850823,0.02584343036146099
8:114214217-115827427,0.02569986881359167
12:82881635-83804633,0.025612033734288303
1:142444242-142565191,0.025471562618202676
15:20307869-20387327,0.024841854183703667
6:128614174-131296266,0.024726516418541615
2:57141220-60843704,0.02443713275616099
17:37314955-37412772,0.024301548929151727
6:27464061-28756233,0.024205348385635327
17:22485675-22508198,0.024054694862297152
17:22560433-22614479,0.024054694862297152
6:35344147-37360148,0.023766800930574667
8:48952907-49214104,0.023660726237629794
1:141500919-141527782,0.023601554489581317
16:33495501-33539023,0.02341833206956451
6:110490286-110621141,0.022455566043951106
17:22622230-22764692,0.021756730619406885
6:64750730-65951879,0.02129031556791673
3:87336579-87661897,0.02126845532260246
3:87696516-88166248,0.02126845532260246
16:29560500-29582349,0.020982553615968128
12:49299695-51238169,0.02086506126162297
12:10464018-10484956,0.020822822070129348
6:135204537-135259324,0.020768599187855945
8:39013480-39080885,0.01998094652559911
23:52844235-58365352,0.01997926891172156
19:36288875-36863686,0.019894517038005904
17:22978886-23005210,0.019404281430404804
10:16276793-18410505,0.019389139688276612
11:101977732-103163021,0.01913369438578289
5:725942-745859,0.018372370877165554
16:54859898-55031124,0.018150894076646468
23:92209094-95651579,0.017987037094496706
23:91404795-91459679,0.01785376784862914
23:90107813-90588017,0.01694244936552798
5:140228321-140427074,0.016837555446317723
8:166452-181530,0.01633530610784505
6:32123032-32519935,0.01605608776953951
20:60333345-60363009,0.015898310571078066
16:41636-151666,0.015751575007815415
1:149579637-149582884,0.015454572747386739
5:49892983-49980085,0.01492655079352601
15:48406757-51888263,0.014175526096812672
17:23604362-23631712,0.014014369019344011
15:27009381-32443495,0.013734754523346715
6:119263604-122326220,0.01317290547052128
6:31395330-31558079,0.01304250307880737
6:30100446-31385778,0.01304250307880737
20:194755-763411,0.01282039979110429
6:122354776-122673457,0.012745270809632118
6:122710361-123097090,0.012745270809632118
10:31047787-31264972,0.012046869217015246
14:52064745-52660995,0.011897069724389335
8:115852788-116921245,0.011115319492684005
16:52471337-52719744,0.011054441204155795
10:21928812-21946060,0.010530554956581497
17:32563736-32871918,0.009921547112706266
23:153062077-153452633,0.00973062984648797
23:152576854-152935130,0.00973062984648797
23:152422390-152548587,0.00973062984648797
12:74674175-74721164,0.00927799368975901
11:80263397-80790766,0.00910985861832592
16:86462708-86560114,0.008791973543950123
5:70422297-70698794,0.007728810448405573
11:82288127-82586347,0.0075478394549545755
17:43153310-43384340,0.007264479026175885
16:68606309-68648091,0.0070179048515344985
17:50592113-50697800,0.006571866051460114
6:32831879-35335888,0.0065239347362509945
12:45861893-47611599,0.006329043548651581
10:27375620-30712263,0.005871896805915754
6:28803010-29931073,0.005813266743494676
16:31958973-32105104,0.0055312895619753855
15:18657388-18683110,0.005470399262847536
17:23641542-23815398,0.005313059225325539
9:43474997-43808233,0.004687006160291821
13:73137009-77218661,0.004190395523656858
14:51010758-52051333,0.003914310817224383
23:153466463-153491568,0.003560803089103979
8:117915188-119933236,0.0032041471871323206
8:63810-90816,0.003168483457506572
17:22775124-22788340,0.003137168767036798
6:135272442-135280233,0.0028696516137350376
1:31136968-31957740,0.002651541345892279
12:11466807-11787795,0.002229448230785439
13:77224204-78743491,0.002149230937537881
23:47850712-52769796,0.0021022600487724304
14:52672118-53311109,0.0018982564404084086
14:53327457-53857768,0.0018982564404084086
14:53877628-54699527,0.0018982564404084086
20:61157226-61433460,0.0017942356802050177
16:55038003-56457183,0.0017336270823827453
1:142570866-142598507,0.0016098598258815862
15:55258039-57620619,0.0015682101886020992
11:103179669-103605605,0.0006820002170139996
